,State,Model Name,Mean_Similarity,Count_Similarity,rank
2051,Pennsylvania,SIkJaun10_window_noval,0.4081483870967742,31,7.0
647,Hawaii,FH_Covid19Sim_Simulator,0.4201442307692308,52,7.0
1687,New York,FH_KITmetricslab_select_ensemble,0.43426296296296296,27,7.0
2446,Utah,SIkJaun1_window_noval,0.35633548387096775,31,7.0
1427,Nebraska,FH_CU_scenario_high,0.3902425,40,7.0
543,Georgia,FH_COVIDhub_trained_ensemble,0.5222766666666667,30,7.0
1561,New Hampshire,SIkJaun10_window_noval,0.4105838709677419,31,7.0
2752,Wyoming,FH_IEM_MED_CovidProject,0.5122615384615384,52,7.0
1026,Louisiana,UMich_RidgeTfReg,0.45061428571428574,14,7.0
1785,North Dakota,FH_KITmetricslab_select_ensemble,0.5968851851851852,27,7.0
1226,Minnesota,FH_CEID_Walk,0.48146666666666665,60,7.0
872,Iowa,FH_UVA_Ensemble,0.35976153846153847,52,7.0
1608,New Jersey,SIkJaun10_hyper7,0.38599032258064514,31,7.0
1327,Missouri,FH_COVIDhub_trained_ensemble,0.48818,30,7.0
1857,Northern Mariana Islands,SIkJaun1_hyper7_smooth7,0.19503548387096775,31,7.0
115,American Samoa,FH_JHUAPL_Bucky,0.9692703125,64,7.0
1883,Ohio,FH_KITmetricslab_select_ensemble,0.4042962962962963,27,7.0
1978,Oregon,FH_JHU_CSSE_DECOM,0.3898160714285714,56,7.0
806,Indiana,FH_Karlen_pypm,0.47677183098591547,71,7.0
1733,North Carolina,FH_JHU_CSSE_DECOM,0.44479107142857144,56,7.0
2330,Texas,FH_MOBS_GLEAM_COVID,0.5387974358974359,39,7.0
511,Florida,FH_KITmetricslab_select_ensemble,0.46214444444444447,27,7.0
2685,West Virginia,SIkJaun1_window_noval,0.4659129032258065,31,7.0
1300,Mississippi,FH_MIT_ISOLAT_Mixtures,0.5783512820512821,39,7.0
2549,Virginia,FH_CU_scenario_low,0.45630877192982455,57,7.0
2454,Vermont,FH_COVIDhub_trained_ensemble,0.3479433333333333,30,7.0
1627,New Mexico,FH_Covid19Sim_Simulator,0.43486346153846156,52,7.0
341,Colorado,USC_SI_kJalpha,0.3964324324324324,74,7.0
2098,Puerto Rico,SIkJaun10_hyper7,0.2775451612903226,31,7.0
89,Alaska,SIkJaun10_hyper7,0.5077,31,7.0
601,Guam,FH_Google_Harvard_CPF,0.29520576923076924,52,7.0
1503,Nevada,FH_SigSci_TS,0.5041,11,7.0
744,Illinois,FH_CU_select,0.4814861538461539,65,7.0
2275,Tennessee,FH_KITmetricslab_select_ensemble,0.4809111111111111,27,7.0
890,Kansas,FH_CU_scenario_mid,0.38818214285714286,56,7.0
5,Alabama,FH_CU_nochange,0.4531,57,7.0
169,Arizona,FH_Karlen_pypm,0.4867323943661972,71,7.0
435,Delaware,SIkJaun1_hyper7,0.4014935483870967,31,7.0
1086,Maryland,FH_CU_scenario_mid,0.38755,56,7.0
1223,Michigan,USC_SI_kJalpha,0.4859851351351351,74,7.0
196,Arkansas,FH_BPagano_RtDriven,0.4272779661016949,59,7.0
355,Connecticut,FH_DDS_NBDS,0.3391764705882353,34,7.0
2217,South Dakota,FH_DDS_NBDS,0.4648647058823529,34,7.0
457,District of Columbia,FH_JCB_PRM,0.37836470588235294,17,7.0
566,Georgia,FH_MOBS_GLEAM_COVID,0.5130282051282051,39,8.0
91,Alaska,SIkJaun10_window_noval,0.49609032258064517,31,8.0
1814,Northern Mariana Islands,FH_CEID_Walk,0.186855,60,8.0
605,Guam,FH_JHUAPL_Bucky,0.290090625,64,8.0
1678,New York,FH_DDS_NBDS,0.42823529411764705,34,8.0
132,American Samoa,FH_TTU_squider,0.9677590163934425,61,8.0
979,Kentucky,ensemble_SIkJa_RF,0.4900066666666667,30,8.0
1516,Nevada,UMich_RidgeTfReg,0.4756142857142857,14,8.0
1184,Michigan,FH_CU_scenario_mid,0.46963750000000004,56,8.0
1435,Nebraska,FH_IEM_MED_CovidProject,0.3647076923076923,52,8.0
1047,Maine,FH_JHU_CSSE_DECOM,0.4127410714285714,56,8.0
1981,Oregon,FH_KITmetricslab_select_ensemble,0.38633333333333336,27,8.0
1531,New Hampshire,FH_DDS_NBDS,0.41052941176470586,34,8.0
271,California,FH_MIT_ISOLAT_Mixtures,0.5110025641025642,39,8.0
1959,Oklahoma,ensemble_SIkJa_RF,0.4620866666666667,30,8.0
2068,Puerto Rico,FH_Covid19Sim_Simulator,0.2624326923076923,52,8.0
432,Delaware,SIkJaun10_hyper7,0.3960677419354839,31,8.0
2402,Utah,FH_CEID_Walk,0.34742833333333334,60,8.0
888,Kansas,FH_CU_scenario_high,0.38264,40,8.0
2324,Texas,FH_KITmetricslab_select_ensemble,0.5318925925925926,27,8.0
2464,Vermont,FH_IEM_MED_CovidProject,0.33996923076923075,52,8.0
1106,Maryland,FH_MUNI_ARIMA,0.3623241379310345,29,8.0
1720,North Carolina,FH_CU_nochange,0.4340894736842106,57,8.0
2353,United States,FH_CEID_Walk,0.43563500000000005,60,8.0
1781,North Dakota,FH_JHUAPL_Bucky,0.5540046875,64,8.0
2638,Washington,USC_SI_kJalpha,0.3466743243243243,74,8.0
2767,Wyoming,FH_Microsoft_DeepSTIA,0.4783723404255319,47,8.0
2021,Pennsylvania,FH_DDS_NBDS,0.40598823529411765,34,8.0
802,Indiana,FH_JHU_CSSE_DECOM,0.46150178571428574,56,8.0
2541,Virgin Islands,ensemble_SIkJa_RF,0.21027666666666667,30,8.0
1298,Mississippi,FH_LNQ_ens1,0.5628239130434782,46,8.0
528,Florida,FH_USACE_ERDC_SEIR,0.4536166666666667,18,8.0
308,Colorado,FH_IEM_MED_CovidProject,0.39603653846153847,52,8.0
12,Alabama,FH_DDS_NBDS,0.4529352941176471,34,8.0
838,Iowa,FH_CU_nochange,0.3593684210526316,57,8.0
1145,Massachusetts,FH_JHU_CSSE_DECOM,0.43540535714285716,56,8.0
2589,Virginia,USC_SI_kJalpha,0.4411189189189189,74,8.0
190,Arizona,SIkJaun1_hyper7,0.4836193548387097,31,8.0
1365,Missouri,SIkJaun10_window_noval,0.45960322580645163,31,8.0
1006,Louisiana,FH_MIT_ISOLAT_Mixtures,0.42649999999999993,39,8.0
2734,Wisconsin,SIkJaun1_window_noval,0.34374516129032257,31,8.0
2258,Tennessee,FH_COVIDhub_trained_ensemble,0.4766766666666667,30,8.0
1657,New Mexico,SIkJaun10_hyper7,0.4301838709677419,31,8.0
679,Hawaii,SIkJaun10_window_noval,0.4136193548387097,31,8.0
695,Idaho,FH_CU_select,0.48090000000000005,65,8.0
2164,South Carolina,FH_CU_scenario_mid,0.5334964285714285,56,8.0
743,Illinois,FH_CU_scenario_mid,0.4759696428571428,56,8.0
2126,Rhode Island,FH_JHU_IDD_CovidSP,0.2850047619047619,63,8.0
485,District of Columbia,SIkJaun1_hyper7_smooth7,0.33263225806451613,31,8.0
1903,Ohio,SIkJaun10_hyper7_smooth7,0.39753870967741933,31,8.0
1576,New Jersey,FH_CU_scenario_mid,0.3796464285714286,56,8.0
214,Arkansas,FH_JHU_CSSE_DECOM,0.4154517857142857,56,8.0
379,Connecticut,FH_UCSB_ACTS,0.33698333333333336,12,8.0
2682,West Virginia,SIkJaun10_window_noval,0.46526451612903225,31,8.0
1372,Montana,FH_BPagano_RtDriven,0.5718406779661017,59,8.0
2221,South Dakota,FH_JCB_PRM,0.4300647058823529,17,8.0
1266,Minnesota,SIkJaun10_hyper7_smooth7,0.4550967741935484,31,8.0
2253,South Dakota,ensemble_SIkJa_RF,0.42428333333333335,30,9.0
2380,United States,FH_MUNI_ARIMA,0.4283931034482759,29,9.0
547,Georgia,FH_CU_scenario_mid,0.5096767857142857,56,9.0
92,Alaska,SIkJaun1_hyper7,0.44908387096774194,31,9.0
1007,Louisiana,FH_MOBS_GLEAM_COVID,0.42167948717948717,39,9.0
1823,Northern Mariana Islands,FH_Covid19Sim_Simulator,0.1473076923076923,52,9.0
1695,New York,FH_Microsoft_DeepSTIA,0.42281063829787235,47,9.0
2656,West Virginia,FH_JCB_PRM,0.46292941176470587,17,9.0
1867,Ohio,FH_CU_nochange,0.3862192982456141,57,9.0
853,Iowa,FH_JHU_UNC_GAS_StatMechPool,0.3528428571428572,49,9.0
1313,Mississippi,FH_UVA_Ensemble,0.5626673076923077,52,9.0
2100,Puerto Rico,SIkJaun10_window_noval,0.24724838709677419,31,9.0
1732,North Carolina,FH_JHUAPL_Bucky,0.43103125,64,9.0
792,Indiana,FH_CU_scenario_mid,0.45794821428571425,56,9.0
185,Arizona,FH_USACE_ERDC_SEIR,0.46246111111111116,18,9.0
1343,Missouri,FH_JHU_UNC_GAS_StatMechPool,0.4547285714285714,49,9.0
2323,Texas,FH_JHU_UNC_GAS_StatMechPool,0.522369387755102,49,9.0
889,Kansas,FH_CU_scenario_low,0.35951578947368423,57,9.0
740,Illinois,FH_CU_nochange,0.442521052631579,57,9.0
1272,Minnesota,USC_SI_kJalpha,0.42203513513513513,74,9.0
2522,Virgin Islands,FH_LANL_GrowthRate,0.20635396825396823,63,9.0
727,Idaho,SIkJaun10_hyper7_smooth7,0.4716225806451613,31,9.0
2611,Washington,FH_JHU_UNC_GAS_StatMechPool,0.3272918367346939,49,9.0
1415,Montana,SIkJaun1_hyper7,0.5696612903225807,31,9.0
940,Kentucky,FH_CU_select,0.46540000000000004,65,9.0
18,Alabama,FH_JHU_CSSE_DECOM,0.4326785714285714,56,9.0
646,Hawaii,FH_CU_select,0.3950415384615385,65,9.0
135,American Samoa,FH_UMich_RidgeTfReg,0.9670813559322033,59,9.0
628,Guam,SIkJaun10_hyper7,0.28154193548387096,31,9.0
2155,Rhode Island,ensemble_SIkJa_RF,0.2687633333333333,30,9.0
1938,Oklahoma,FH_MOBS_GLEAM_COVID,0.45304358974358977,39,9.0
2282,Tennessee,FH_MUNI_ARIMA,0.4742413793103448,29,9.0
1221,Michigan,SIkJaun1_window_noval,0.4626483870967742,31,9.0
1461,Nebraska,SIkJaun10_hyper7,0.36075483870967745,31,9.0
2176,South Carolina,FH_JHU_UNC_GAS_StatMechPool,0.518238775510204,49,9.0
1476,Nevada,FH_CU_scenario_high,0.4586225,40,9.0
516,Florida,FH_MIT_ISOLAT_Mixtures,0.4439102564102564,39,9.0
2546,Virginia,FH_COVIDhub_trained_ensemble,0.4317166666666667,30,9.0
1980,Oregon,FH_JHU_UNC_GAS_StatMechPool,0.3687714285714286,49,9.0
210,Arkansas,FH_IEM_MED_CovidProject,0.40116153846153846,52,9.0
453,District of Columbia,FH_DDS_NBDS,0.32425,34,9.0
1804,North Dakota,SIkJaun10_hyper7,0.546,31,9.0
1565,New Hampshire,UMich_RidgeTfReg,0.3872,14,9.0
405,Delaware,FH_Google_Harvard_CPF,0.38956538461538465,52,9.0
2448,Utah,USC_SI_kJalpha,0.34180945945945945,74,9.0
2468,Vermont,FH_JHU_CSSE_DECOM,0.3105839285714286,56,9.0
288,California,SIkJaun1_hyper7,0.5109354838709678,31,9.0
2010,Pennsylvania,FH_CEID_Walk,0.38861833333333334,60,9.0
1139,Massachusetts,FH_DDS_NBDS,0.42767352941176473,34,9.0
1060,Maine,FH_OneQuietNight_ML,0.403325,16,9.0
1662,New Mexico,SIkJaun1_window_noval,0.42520967741935484,31,9.0
1119,Maryland,SIkJaun10_hyper7_smooth7,0.35813225806451615,31,9.0
312,Colorado,FH_JHU_CSSE_DECOM,0.38278035714285713,56,9.0
2702,Wisconsin,FH_Google_Harvard_CPF,0.3270865384615385,52,9.0
2738,Wyoming,FH_BPagano_RtDriven,0.47801694915254234,59,9.0
347,Connecticut,FH_COVIDhub_trained_ensemble,0.32998999999999995,30,9.0
1596,New Jersey,FH_MUNI_ARIMA,0.3666068965517242,29,9.0
1465,Nebraska,SIkJaun1_hyper7_smooth7,0.3559032258064516,31,10.0
1911,Oklahoma,FH_BPagano_RtDriven,0.452835593220339,59,10.0
1816,Northern Mariana Islands,FH_COVIDhub_ensemble,0.14501044776119404,67,10.0
2661,West Virginia,FH_KITmetricslab_select_ensemble,0.45311111111111113,27,10.0
1529,New Hampshire,FH_Covid19Sim_Simulator,0.38611346153846154,52,10.0
985,Louisiana,FH_CU_nochange,0.412638596491228,57,10.0
2562,Virginia,FH_JHU_UNC_GAS_StatMechPool,0.42350204081632653,49,10.0
2780,Wyoming,SIkJaun10_window_noval,0.46706129032258065,31,10.0
927,Kansas,SIkJaun1_window_noval,0.3556967741935484,31,10.0
1806,North Dakota,SIkJaun10_window_noval,0.5403193548387096,31,10.0
704,Idaho,FH_JHU_CSSE_DECOM,0.4670125,56,10.0
1219,Michigan,SIkJaun1_hyper7,0.4624548387096774,31,10.0
193,Arizona,UMich_RidgeTfReg,0.45327142857142855,14,10.0
970,Kentucky,FH_UVA_Ensemble,0.46206346153846156,52,10.0
363,Connecticut,FH_JHU_UNC_GAS_StatMechPool,0.3106816326530612,49,10.0
2083,Puerto Rico,FH_MIT_Cassandra,0.2398607142857143,28,10.0
2109,Rhode Island,FH_COVIDhub_4_week_ensemble,0.25334615384615383,13,10.0
2629,Washington,FH_USACE_ERDC_SEIR,0.3116555555555556,18,10.0
2361,United States,FH_CU_select,0.42594,65,10.0
423,Delaware,FH_OneQuietNight_ML,0.3776625,16,10.0
2444,Utah,SIkJaun1_hyper7,0.33085483870967747,31,10.0
2210,South Dakota,FH_CU_nochange,0.3949315789473684,57,10.0
6,Alabama,FH_CU_scenario_high,0.4251525,40,10.0
643,Hawaii,FH_CU_scenario_high,0.3939125,40,10.0
1247,Minnesota,FH_Karlen_pypm,0.40142394366197187,71,10.0
1660,New Mexico,SIkJaun1_hyper7,0.4239451612903226,31,10.0
98,American Samoa,FH_BPagano_RtDriven,0.9666661016949152,59,10.0
1997,Oregon,FH_UMich_RidgeTfReg,0.3615372881355932,59,10.0
337,Colorado,SIkJaun1_hyper7,0.3664483870967742,31,10.0
631,Guam,SIkJaun1_hyper7,0.28105161290322583,31,10.0
287,California,SIkJaun10_window_noval,0.4791709677419355,31,10.0
1363,Missouri,SIkJaun10_hyper7,0.4462,31,10.0
2450,Vermont,FH_BPagano_RtDriven,0.2955559322033898,59,10.0
1392,Montana,FH_JHU_UNC_GAS_StatMechPool,0.5690163265306122,49,10.0
470,District of Columbia,FH_Microsoft_DeepSTIA,0.31674255319148936,47,10.0
741,Illinois,FH_CU_scenario_high,0.4314475,40,10.0
2268,Tennessee,FH_IEM_MED_CovidProject,0.45759807692307697,52,10.0
1170,Massachusetts,SIkJaun1_hyper7,0.4252774193548387,31,10.0
551,Georgia,FH_DDS_NBDS,0.5044205882352941,34,10.0
1302,Mississippi,FH_MUNI_ARIMA,0.5553724137931034,29,10.0
831,Indiana,USC_SI_kJalpha,0.44378918918918925,74,10.0
53,Alaska,FH_COVIDhub_trained_ensemble,0.43911,30,10.0
1479,Nevada,FH_CU_select,0.4516230769230769,65,10.0
1756,North Carolina,SIkJaun10_hyper7_smooth7,0.42773870967741934,31,10.0
537,Florida,USC_SI_kJalpha,0.43920135135135135,74,10.0
1872,Ohio,FH_Covid19Sim_Simulator,0.3777442307692308,52,10.0
2057,Pennsylvania,ensemble_SIkJa_RF,0.3869533333333333,30,10.0
2520,Virgin Islands,FH_KITmetricslab_select_ensemble,0.20263333333333333,27,10.0
205,Arkansas,FH_CU_select,0.3830938461538462,65,10.0
2698,Wisconsin,FH_CU_select,0.3258676923076923,65,10.0
2185,South Carolina,FH_Microsoft_DeepSTIA,0.5126191489361702,47,10.0
1573,New Jersey,FH_CU_nochange,0.3465736842105263,57,10.0
2312,Texas,FH_CU_select,0.5100784615384615,65,10.0
1675,New York,FH_CU_select,0.4069369230769231,65,10.0
1037,Maine,FH_CU_scenario_mid,0.40217142857142857,56,10.0
1084,Maryland,FH_CU_scenario_high,0.3560075,40,10.0
841,Iowa,FH_CU_scenario_mid,0.33933035714285714,56,10.0
764,Illinois,FH_Microsoft_DeepSTIA,0.4275489361702128,47,11.0
686,Idaho,FH_BPagano_RtDriven,0.46036610169491526,59,11.0
352,Connecticut,FH_CU_select,0.29396,65,11.0
2192,South Carolina,FH_UCSB_ACTS,0.5088833333333334,12,11.0
1494,Nevada,FH_LNQ_ens1,0.4501804347826087,46,11.0
1965,Oregon,FH_CU_nochange,0.3590333333333333,57,11.0
1419,Montana,USC_SI_kJalpha,0.5620040540540541,74,11.0
1177,Michigan,FH_CEID_Walk,0.46059833333333333,60,11.0
1715,North Carolina,FH_BPagano_RtDriven,0.4232881355932203,59,11.0
828,Indiana,SIkJaun1_hyper7_smooth7,0.44301290322580644,31,11.0
2550,Virginia,FH_CU_scenario_mid,0.40891428571428573,56,11.0
1352,Missouri,FH_Microsoft_DeepSTIA,0.4243553191489362,47,11.0
1426,Nebraska,FH_CU_nochange,0.35309122807017546,57,11.0
882,Kansas,FH_BPagano_RtDriven,0.3548186440677966,59,11.0
2615,Washington,FH_LNQ_ens1,0.31103478260869566,46,11.0
1811,North Dakota,USC_SI_kJalpha,0.5168932432432433,74,11.0
840,Iowa,FH_CU_scenario_low,0.33773859649122806,57,11.0
642,Hawaii,FH_CU_nochange,0.3735824561403509,57,11.0
13,Alabama,FH_Google_Harvard_CPF,0.414725,52,11.0
2244,South Dakota,FH_UVA_Ensemble,0.37163653846153843,52,11.0
2393,United States,SIkJaun10_hyper7_smooth7,0.4195806451612903,31,11.0
2123,Rhode Island,FH_JCB_PRM,0.2496294117647059,17,11.0
2469,Vermont,FH_JHU_IDD_CovidSP,0.28224444444444446,63,11.0
526,Florida,FH_UCSB_ACTS,0.43780833333333335,12,11.0
1645,New Mexico,FH_MUNI_ARIMA,0.42204137931034486,29,11.0
404,Delaware,FH_DDS_NBDS,0.3549323529411765,34,11.0
2103,Puerto Rico,SIkJaun1_window_noval,0.23398064516129033,31,11.0
2421,Utah,FH_JHU_UNC_GAS_StatMechPool,0.31505714285714287,49,11.0
105,American Samoa,FH_CU_scenario_low,0.9654964912280701,57,11.0
2308,Texas,FH_CU_nochange,0.4951842105263158,57,11.0
2785,Wyoming,USC_SI_kJalpha,0.44449864864864863,74,11.0
2052,Pennsylvania,SIkJaun1_hyper7,0.3837483870967742,31,11.0
1667,New York,FH_CEID_Walk,0.405665,60,11.0
1842,Northern Mariana Islands,FH_Microsoft_DeepSTIA,0.14276808510638297,47,11.0
2657,West Virginia,FH_JHUAPL_Bucky,0.4445296875,64,11.0
1146,Massachusetts,FH_JHU_IDD_CovidSP,0.4192111111111111,63,11.0
224,Arkansas,FH_MUNI_ARIMA,0.3794896551724138,29,11.0
563,Georgia,FH_LNQ_ens1,0.48844130434782607,46,11.0
1879,Ohio,FH_JHUAPL_Bucky,0.367621875,64,11.0
318,Colorado,FH_LNQ_ens1,0.3557173913043478,46,11.0
482,District of Columbia,SIkJaun10_hyper7_smooth7,0.30969032258064516,31,11.0
103,American Samoa,FH_CU_nochange,0.9654964912280701,57,11.0
1042,Maine,FH_Google_Harvard_CPF,0.3957519230769231,52,11.0
1567,New Hampshire,ensemble_SIkJa_RF,0.37954666666666664,30,11.0
2703,Wisconsin,FH_IEM_MED_CovidProject,0.3196038461538461,52,11.0
1262,Minnesota,FH_UMich_RidgeTfReg,0.39134067796610167,59,11.0
1615,New Jersey,USC_SI_kJalpha,0.3433283783783784,74,11.0
1097,Maryland,FH_JHU_IDD_CovidSP,0.35561111111111116,63,11.0
78,Alaska,FH_Microsoft_DeepSTIA,0.4017872340425532,47,11.0
971,Kentucky,SIkJaun10_hyper7,0.4587548387096774,31,11.0
2508,Virgin Islands,FH_CU_select,0.1672876923076923,65,11.0
2278,Tennessee,FH_LNQ_ens1,0.42161739130434783,46,11.0
286,California,SIkJaun10_hyper7_smooth7,0.47113548387096776,31,11.0
606,Guam,FH_JHU_CSSE_DECOM,0.24020357142857143,56,11.0
189,Arizona,SIkJaun10_window_noval,0.4497516129032258,31,11.0
1000,Louisiana,FH_JHU_UNC_GAS_StatMechPool,0.4026530612244898,49,11.0
1915,Oklahoma,FH_COVIDhub_trained_ensemble,0.44670333333333334,30,11.0
1292,Mississippi,FH_JHU_CSSE_DECOM,0.5051785714285714,56,11.0
2591,Washington,FH_BPagano_RtDriven,0.31041694915254237,59,12.0
2320,Texas,FH_JHUAPL_Bucky,0.48655625,64,12.0
931,Kentucky,FH_BPagano_RtDriven,0.4543440677966102,59,12.0
414,Delaware,FH_Karlen_pypm,0.34575352112676055,71,12.0
1580,New Jersey,FH_DDS_NBDS,0.3400264705882353,34,12.0
693,Idaho,FH_CU_scenario_low,0.4569719298245614,57,12.0
361,Connecticut,FH_JHU_CSSE_DECOM,0.2802625,56,12.0
1836,Northern Mariana Islands,FH_LANL_GrowthRate,0.13348571428571426,63,12.0
682,Hawaii,SIkJaun1_window_noval,0.37278387096774196,31,12.0
736,Illinois,FH_CEID_Walk,0.40376999999999996,60,12.0
1736,North Carolina,FH_KITmetricslab_select_ensemble,0.4207074074074074,27,12.0
2518,Virgin Islands,FH_JHU_IDD_CovidSP,0.15767936507936509,63,12.0
106,American Samoa,FH_CU_scenario_mid,0.9648803571428571,56,12.0
1655,New Mexico,FH_USACE_ERDC_SEIR,0.3987111111111111,18,12.0
2357,United States,FH_CU_nochange,0.4167122807017544,57,12.0
1916,Oklahoma,FH_CU_nochange,0.43735087719298243,57,12.0
2689,Wisconsin,FH_BPagano_RtDriven,0.3148745762711864,59,12.0
2653,West Virginia,FH_Google_Harvard_CPF,0.4396365384615385,52,12.0
887,Kansas,FH_CU_nochange,0.35237543859649123,57,12.0
267,California,FH_Karlen_pypm,0.4556056338028169,71,12.0
1862,Ohio,FH_BPagano_RtDriven,0.35994745762711866,59,12.0
588,Guam,FH_BPagano_RtDriven,0.23950338983050848,59,12.0
218,Arkansas,FH_Karlen_pypm,0.3747971830985915,71,12.0
316,Colorado,FH_Karlen_pypm,0.34933661971830987,71,12.0
1318,Mississippi,SIkJaun1_hyper7_smooth7,0.478441935483871,31,12.0
2558,Virginia,FH_JCB_PRM,0.39732352941176474,17,12.0
2474,Vermont,FH_LNQ_ens1,0.27817391304347827,46,12.0
479,District of Columbia,FH_USACE_ERDC_SEIR,0.30657222222222225,18,12.0
1038,Maine,FH_CU_select,0.3855353846153846,65,12.0
1220,Michigan,SIkJaun1_hyper7_smooth7,0.4082483870967742,31,12.0
1478,Nevada,FH_CU_scenario_mid,0.4321035714285714,56,12.0
2160,South Carolina,FH_COVIDhub_trained_ensemble,0.5059933333333333,30,12.0
1674,New York,FH_CU_scenario_mid,0.4044714285714286,56,12.0
2056,Pennsylvania,USC_SI_kJalpha,0.38071216216216214,74,12.0
1123,Maryland,SIkJaun1_window_noval,0.34774193548387095,31,12.0
2119,Rhode Island,FH_DDS_NBDS,0.2468058823529412,34,12.0
851,Iowa,FH_JHU_CSSE_DECOM,0.26182321428571426,56,12.0
495,Florida,FH_CU_nochange,0.4373245614035088,57,12.0
2061,Puerto Rico,FH_COVIDhub_ensemble,0.2271134328358209,67,12.0
187,Arizona,SIkJaun10_hyper7,0.43215161290322585,31,12.0
1128,Massachusetts,FH_CEID_Walk,0.4130433333333333,60,12.0
1013,Louisiana,FH_SigSci_TS,0.39680909090909094,11,12.0
556,Georgia,FH_JHUAPL_Bucky,0.48788906249999997,64,12.0
2280,Tennessee,FH_MIT_ISOLAT_Mixtures,0.41954871794871795,39,12.0
1536,New Hampshire,FH_JHUAPL_Bucky,0.377396875,64,12.0
2766,Wyoming,FH_MUNI_ARIMA,0.4317862068965517,29,12.0
2206,South Dakota,FH_CEID_Walk,0.36056666666666665,60,12.0
1429,Nebraska,FH_CU_scenario_mid,0.35010357142857146,56,12.0
1376,Montana,FH_COVIDhub_trained_ensemble,0.55315,30,12.0
8,Alabama,FH_CU_scenario_mid,0.3962928571428571,56,12.0
794,Indiana,FH_Covid19Sim_Simulator,0.4365153846153846,52,12.0
1330,Missouri,FH_CU_scenario_low,0.398080701754386,57,12.0
57,Alaska,FH_CU_scenario_mid,0.38053571428571425,56,12.0
2449,Utah,ensemble_SIkJa_RF,0.3137166666666667,30,12.0
1786,North Dakota,FH_Karlen_pypm,0.4947802816901408,71,12.0
1989,Oregon,FH_Microsoft_DeepSTIA,0.3581127659574468,47,12.0
1240,Minnesota,FH_IowaStateLW_STEM,0.384775,40,12.0
2220,South Dakota,FH_IowaStateLW_STEM,0.3524575,40,13.0
1854,Northern Mariana Islands,SIkJaun10_hyper7_smooth7,0.1333451612903226,31,13.0
211,Arkansas,FH_IowaStateLW_STEM,0.364525,40,13.0
757,Illinois,FH_Karlen_pypm,0.39987464788732396,71,13.0
1282,Mississippi,FH_CU_scenario_mid,0.4776267857142857,56,13.0
66,Alaska,FH_JHUAPL_Bucky,0.3641359375,64,13.0
1869,Ohio,FH_CU_scenario_low,0.3512508771929825,57,13.0
2777,Wyoming,FH_UVA_Ensemble,0.4189365384615385,52,13.0
2563,Virginia,FH_KITmetricslab_select_ensemble,0.3930444444444444,27,13.0
1118,Maryland,SIkJaun10_hyper7,0.3397774193548387,31,13.0
876,Iowa,SIkJaun1_hyper7,0.2597838709677419,31,13.0
1610,New Jersey,SIkJaun10_window_noval,0.3278741935483871,31,13.0
793,Indiana,FH_CU_select,0.42346153846153844,65,13.0
2033,Pennsylvania,FH_LNQ_ens1,0.36786956521739134,46,13.0
1356,Missouri,FH_SigSci_TS,0.3825909090909091,11,13.0
1793,North Dakota,FH_Microsoft_DeepSTIA,0.4881,47,13.0
364,Connecticut,FH_KITmetricslab_select_ensemble,0.2798074074074074,27,13.0
2317,Texas,FH_IEM_MED_CovidProject,0.4796576923076923,52,13.0
147,Arizona,FH_BPagano_RtDriven,0.4106016949152542,59,13.0
2,Alabama,FH_COVIDhub_4_week_ensemble,0.3962692307692307,13,13.0
338,Colorado,SIkJaun1_hyper7_smooth7,0.30164516129032254,31,13.0
2528,Virgin Islands,FH_Microsoft_DeepSTIA,0.14963617021276596,47,13.0
1217,Michigan,SIkJaun10_hyper7_smooth7,0.4030677419354839,31,13.0
728,Idaho,SIkJaun10_window_noval,0.4461548387096774,31,13.0
420,Delaware,FH_MUNI_ARIMA,0.3429,29,13.0
112,American Samoa,FH_IEM_MED_CovidProject,0.9621788461538461,52,13.0
1741,North Carolina,FH_MIT_ISOLAT_Mixtures,0.4115923076923077,39,13.0
645,Hawaii,FH_CU_scenario_mid,0.3721839285714286,56,13.0
957,Kentucky,FH_MIT_ISOLAT_Mixtures,0.45336923076923075,39,13.0
633,Guam,SIkJaun1_window_noval,0.22769032258064514,31,13.0
2729,Wisconsin,SIkJaun10_hyper7,0.2977032258064516,31,13.0
2439,Utah,FH_USACE_ERDC_SEIR,0.31067222222222224,18,13.0
1933,Oklahoma,FH_Karlen_pypm,0.4258084507042254,71,13.0
1443,Nebraska,FH_Karlen_pypm,0.3453169014084507,71,13.0
2647,West Virginia,FH_CU_scenario_low,0.415919298245614,57,13.0
1225,Minnesota,FH_BPagano_RtDriven,0.37828813559322033,59,13.0
2397,United States,SIkJaun1_window_noval,0.4150516129032258,31,13.0
467,District of Columbia,FH_MIT_ISOLAT_Mixtures,0.30412051282051283,39,13.0
268,California,FH_LANL_GrowthRate,0.4453253968253968,63,13.0
578,Georgia,FH_UVA_Ensemble,0.4827461538461539,52,13.0
1470,Nevada,FH_BPagano_RtDriven,0.42782881355932206,59,13.0
137,American Samoa,FH_UVA_Ensemble,0.9621788461538461,52,13.0
2260,Tennessee,FH_CU_scenario_high,0.41663249999999996,40,13.0
1002,Louisiana,FH_Karlen_pypm,0.38754225352112676,71,13.0
1672,New York,FH_CU_scenario_high,0.4034975,40,13.0
2058,Puerto Rico,FH_BPagano_RtDriven,0.22708813559322036,59,13.0
2466,Vermont,FH_JCB_PRM,0.27288235294117646,17,13.0
512,Florida,FH_Karlen_pypm,0.4211239436619718,71,13.0
