,Week Number,Model Name,Predicted Label,True Label,Cosine Similarty,State
416,507,FH_BPagano_RtDriven,Near Peak,Surge,-0.997,California
417,507,FH_COVIDhub_ensemble,Dec,Surge,-0.9904,California
418,507,FH_CU_select,Inc,Surge,0.9886,California
419,507,FH_LANL_GrowthRate,Dec,Surge,-0.8442,California
420,507,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9955,California
421,325,FH_RobertWalraven_ESG,Peaking,Peaking,0.999,California
422,325,FH_CU_nochange,Peaking,Peaking,0.9954,California
423,325,FH_CU_scenario_low,Peaking,Peaking,0.9997,California
424,325,FH_JHUAPL_Bucky,Inc,Peaking,0.9822,California
425,325,FH_JHU_IDD_CovidSP,Surge,Peaking,0.8123,California
426,325,FH_CU_scenario_mid,Peaking,Peaking,0.9926,California
427,325,FH_TTU_squider,Inc,Peaking,0.9782,California
428,325,FH_Karlen_pypm,Inc,Peaking,0.9697,California
429,325,FH_CEID_Walk,Near Peak,Peaking,-0.6125,California
430,325,USC_SI_kJalpha,Inc,Peaking,0.9793,California
431,325,FH_BPagano_RtDriven,Peaking,Peaking,0.9934,California
432,325,FH_COVIDhub_ensemble,Peaking,Peaking,0.9965,California
433,325,FH_CU_select,Peaking,Peaking,0.9997,California
434,325,FH_LANL_GrowthRate,Peaking,Peaking,0.9911,California
435,325,FH_CovidAnalytics_DELPHI,Peaking,Peaking,0.9701,California
436,640,FH_RobertWalraven_ESG,Dec,Near Peak,0.945,California
437,640,FH_CU_nochange,Surge,Near Peak,-0.975,California
438,640,FH_CU_scenario_low,Surge,Near Peak,-0.978,California
439,640,FH_JHUAPL_Bucky,Dec,Near Peak,0.97,California
440,640,FH_CU_scenario_mid,Inc,Near Peak,-0.9528,California
441,640,FH_TTU_squider,Peaking,Near Peak,-0.5768,California
442,640,FH_Karlen_pypm,Near Peak,Near Peak,0.9734,California
443,640,FH_UMich_RidgeTfReg,Surge,Near Peak,-0.9716,California
444,640,USC_SI_kJalpha,Surge,Near Peak,-0.9783,California
445,640,FH_BPagano_RtDriven,Dec,Near Peak,0.9565,California
446,640,FH_COVIDhub_ensemble,Dec,Near Peak,0.9564,California
447,640,FH_CU_select,Surge,Near Peak,-0.978,California
448,640,FH_CovidAnalytics_DELPHI,Peaking,Near Peak,-0.9047,California
449,654,FH_RobertWalraven_ESG,Dec,Dec,0.9655,California
450,654,FH_CU_nochange,Surge,Dec,-0.7684,California
451,654,FH_CU_scenario_low,Surge,Dec,-0.7833,California
452,654,FH_JHUAPL_Bucky,Dec,Dec,0.9778,California
453,654,FH_CU_scenario_mid,Surge,Dec,-0.7301,California
454,654,FH_TTU_squider,Near Peak,Dec,0.8545,California
455,654,FH_Karlen_pypm,Dec,Dec,0.9396,California
456,654,FH_UMich_RidgeTfReg,Surge,Dec,-0.8703,California
457,654,USC_SI_kJalpha,Surge,Dec,-0.5726,California
458,654,FH_BPagano_RtDriven,Surge,Dec,-0.7512,California
459,654,FH_COVIDhub_ensemble,Flat,Dec,0.7963,California
460,654,FH_CU_select,Surge,Dec,-0.7301,California
461,654,FH_CovidAnalytics_DELPHI,Dec,Dec,0.919,California
462,283,FH_RobertWalraven_ESG,Peaking,Surge,0.9584,California
463,283,FH_CU_nochange,Surge,Surge,0.9998,California
464,283,FH_CU_scenario_low,Dec,Surge,-0.9963,California
465,283,FH_JHUAPL_Bucky,Dec,Surge,-0.9834,California
466,283,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9509,California
467,283,FH_CU_scenario_mid,Dec,Surge,-0.9814,California
468,283,FH_TTU_squider,Dec,Surge,-0.9524,California
469,283,FH_Karlen_pypm,Flat,Surge,0.4096,California
470,283,FH_UMich_RidgeTfReg,Inc,Surge,0.9979,California
471,283,FH_CEID_Walk,Dec,Surge,-0.9937,California
472,283,USC_SI_kJalpha,Inc,Surge,0.9974,California
473,283,FH_BPagano_RtDriven,Inc,Surge,1.0,California
474,283,FH_COVIDhub_ensemble,Dec,Surge,-0.9626,California
475,283,FH_CU_select,Dec,Surge,-0.9814,California
476,283,FH_LANL_GrowthRate,Surge,Surge,0.998,California
477,283,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9537,California
478,276,FH_RobertWalraven_ESG,Dec,Surge,-0.9881,California
479,276,FH_CU_nochange,Surge,Surge,0.9983,California
480,276,FH_CU_scenario_low,Near Peak,Surge,-0.9992,California
481,276,FH_JHUAPL_Bucky,Dec,Surge,-0.9905,California
482,276,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9882,California
483,276,FH_CU_scenario_mid,Inc,Surge,0.9971,California
484,276,FH_TTU_squider,Dec,Surge,-0.9539,California
485,276,FH_Karlen_pypm,Peaking,Surge,0.9748,California
486,276,FH_UMich_RidgeTfReg,Peaking,Surge,0.9779,California
487,276,FH_CEID_Walk,Peaking,Surge,0.8924,California
488,276,USC_SI_kJalpha,Peaking,Surge,0.9831,California
489,276,FH_BPagano_RtDriven,Inc,Surge,0.996,California
490,276,FH_COVIDhub_ensemble,Peaking,Surge,0.5353,California
491,276,FH_CU_select,Inc,Surge,0.9971,California
492,276,FH_LANL_GrowthRate,Dec,Surge,-0.9967,California
493,276,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9659,California
494,248,FH_RobertWalraven_ESG,Dec,Surge,-0.9703,California
495,248,FH_JHUAPL_Bucky,Dec,Surge,-0.9794,California
496,248,FH_JHU_IDD_CovidSP,Near Peak,Surge,-0.9934,California
497,248,FH_Karlen_pypm,Dec,Surge,-0.9734,California
498,248,FH_UMich_RidgeTfReg,Peaking,Surge,0.9763,California
499,248,FH_CEID_Walk,Near Peak,Surge,-0.8856,California
500,248,USC_SI_kJalpha,Near Peak,Surge,-0.996,California
501,248,FH_COVIDhub_ensemble,Dec,Surge,-0.9869,California
502,248,FH_CU_select,Inc,Surge,0.9878,California
503,248,FH_LANL_GrowthRate,Dec,Surge,-0.9781,California
504,248,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9787,California
505,479,FH_RobertWalraven_ESG,Dec,Near Peak,0.9806,California
506,479,FH_JHU_IDD_CovidSP,Dec,Near Peak,0.9669,California
507,479,FH_TTU_squider,Dec,Near Peak,0.9183,California
508,479,FH_Karlen_pypm,Dec,Near Peak,0.984,California
509,479,USC_SI_kJalpha,Dec,Near Peak,0.9926,California
510,479,FH_BPagano_RtDriven,Dec,Near Peak,0.9809,California
511,479,FH_LANL_GrowthRate,Dec,Near Peak,0.8913,California
512,493,FH_RobertWalraven_ESG,Dec,Dec,0.981,California
513,493,FH_CU_nochange,Dec,Dec,0.9261,California
514,493,FH_CU_scenario_low,Dec,Dec,0.9485,California
515,493,FH_JHUAPL_Bucky,Dec,Dec,0.8144,California
516,493,FH_JHU_IDD_CovidSP,Dec,Dec,0.9464,California
517,493,FH_CU_scenario_mid,Dec,Dec,0.9173,California
518,493,FH_TTU_squider,Dec,Dec,0.9196,California
519,493,FH_Karlen_pypm,Dec,Dec,0.9395,California
520,493,FH_UMich_RidgeTfReg,Peaking,Dec,-0.9181,California
521,493,FH_CEID_Walk,Peaking,Dec,-0.8662,California
522,493,USC_SI_kJalpha,Dec,Dec,0.9726,California
523,493,FH_BPagano_RtDriven,Dec,Dec,0.9567,California
524,493,FH_CU_select,Dec,Dec,0.9173,California
525,493,FH_LANL_GrowthRate,Dec,Dec,0.8157,California
526,493,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9672,California
527,521,FH_RobertWalraven_ESG,Dec,Surge,-0.9768,California
528,521,FH_CU_nochange,Surge,Surge,0.8486,California
529,521,FH_CU_scenario_low,Flat,Surge,-0.6923,California
530,521,FH_JHUAPL_Bucky,Surge,Surge,0.9999,California
531,521,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9489,California
532,521,FH_CU_scenario_mid,Flat,Surge,-0.1632,California
533,521,FH_TTU_squider,Dec,Surge,-0.9443,California
534,521,FH_Karlen_pypm,Dec,Surge,-0.9873,California
535,521,FH_UMich_RidgeTfReg,Dec,Surge,-0.9638,California
536,521,FH_CEID_Walk,Surge,Surge,0.9995,California
537,521,USC_SI_kJalpha,Inc,Surge,0.9997,California
538,521,FH_BPagano_RtDriven,Inc,Surge,0.9996,California
539,521,FH_COVIDhub_ensemble,Dec,Surge,-0.7439,California
540,521,FH_CU_select,Flat,Surge,-0.1632,California
541,521,FH_LANL_GrowthRate,Flat,Surge,0.2381,California
542,521,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9832,California
543,535,FH_RobertWalraven_ESG,Peaking,Inc,0.9031,California
544,535,FH_CU_nochange,Peaking,Inc,0.9986,California
545,535,FH_CU_scenario_low,Peaking,Inc,0.9942,California
546,535,FH_JHUAPL_Bucky,Surge,Inc,0.9975,California
547,535,FH_JHU_IDD_CovidSP,Dec,Inc,-0.9231,California
548,535,FH_CU_scenario_mid,Peaking,Inc,0.988,California
549,535,FH_TTU_squider,Dec,Inc,-0.9825,California
550,535,FH_Karlen_pypm,Inc,Inc,0.9996,California
551,535,FH_UMich_RidgeTfReg,Peaking,Inc,0.9395,California
552,535,FH_CEID_Walk,Peaking,Inc,0.9617,California
553,535,USC_SI_kJalpha,Peaking,Inc,0.9967,California
554,535,FH_BPagano_RtDriven,Peaking,Inc,0.9974,California
555,535,FH_COVIDhub_ensemble,Peaking,Inc,0.9797,California
556,535,FH_CU_select,Peaking,Inc,0.9942,California
557,535,FH_LANL_GrowthRate,Peaking,Inc,0.9944,California
558,535,FH_CovidAnalytics_DELPHI,Peaking,Inc,0.1991,California
559,290,FH_RobertWalraven_ESG,Peaking,Surge,0.2064,California
560,290,FH_CU_nochange,Inc,Surge,0.9992,California
561,290,FH_CU_scenario_low,Peaking,Surge,0.9919,California
562,290,FH_JHUAPL_Bucky,Near Peak,Surge,-0.7496,California
563,290,FH_CU_scenario_mid,Peaking,Surge,0.9947,California
564,290,FH_TTU_squider,Dec,Surge,-0.9531,California
565,290,FH_Karlen_pypm,Inc,Surge,0.9965,California
566,290,FH_UMich_RidgeTfReg,Peaking,Surge,0.96,California
567,290,FH_CEID_Walk,Peaking,Surge,0.836,California
568,290,USC_SI_kJalpha,Peaking,Surge,0.9894,California
569,290,FH_BPagano_RtDriven,Inc,Surge,0.9945,California
570,290,FH_COVIDhub_ensemble,Peaking,Surge,0.9312,California
571,290,FH_CU_select,Inc,Surge,0.998,California
572,290,FH_LANL_GrowthRate,Peaking,Surge,0.9836,California
573,290,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9552,California
574,668,FH_RobertWalraven_ESG,Dec,Surge,-0.9747,California
575,668,FH_CU_nochange,Dec,Surge,-0.9567,California
576,668,FH_CU_scenario_low,Dec,Surge,-0.9747,California
577,668,FH_JHUAPL_Bucky,Surge,Surge,0.9654,California
578,668,FH_CU_scenario_mid,Dec,Surge,-0.9618,California
579,668,FH_TTU_squider,Near Peak,Surge,-0.985,California
580,668,FH_Karlen_pypm,Dec,Surge,-0.9944,California
581,668,USC_SI_kJalpha,Dec,Surge,-0.9683,California
582,668,FH_BPagano_RtDriven,Surge,Surge,0.9864,California
583,668,FH_COVIDhub_ensemble,Dec,Surge,-0.8455,California
584,668,FH_CU_select,Surge,Surge,0.8925,California
585,668,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9877,California
586,465,FH_RobertWalraven_ESG,Dec,Dec,0.9916,California
587,465,FH_CU_nochange,Dec,Dec,0.9918,California
588,465,FH_CU_scenario_low,Dec,Dec,0.9942,California
589,465,FH_JHUAPL_Bucky,Dec,Dec,0.9855,California
590,465,FH_JHU_IDD_CovidSP,Surge,Dec,-0.9957,California
591,465,FH_CU_scenario_mid,Dec,Dec,0.987,California
592,465,FH_TTU_squider,Dec,Dec,0.9447,California
593,465,FH_Karlen_pypm,Dec,Dec,0.9943,California
594,465,FH_UMich_RidgeTfReg,Inc,Dec,-0.9983,California
595,465,FH_CEID_Walk,Dec,Dec,0.988,California
596,465,USC_SI_kJalpha,Dec,Dec,0.9966,California
597,465,FH_BPagano_RtDriven,Dec,Dec,0.9927,California
598,465,FH_COVIDhub_ensemble,Dec,Dec,0.991,California
599,465,FH_CU_select,Dec,Dec,0.987,California
600,465,FH_LANL_GrowthRate,Dec,Dec,0.9429,California
601,465,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9965,California
602,297,FH_RobertWalraven_ESG,Near Peak,Surge,-0.7265,California
603,297,FH_CU_nochange,Inc,Surge,0.9983,California
604,297,FH_CU_scenario_low,Peaking,Surge,0.9823,California
605,297,FH_JHUAPL_Bucky,Inc,Surge,0.9994,California
606,297,FH_JHU_IDD_CovidSP,Surge,Surge,1.0,California
607,297,FH_CU_scenario_mid,Inc,Surge,0.9963,California
608,297,FH_TTU_squider,Dec,Surge,-0.9381,California
609,297,FH_Karlen_pypm,Inc,Surge,0.9982,California
610,297,FH_UMich_RidgeTfReg,Peaking,Surge,0.9014,California
611,297,FH_CEID_Walk,Peaking,Surge,0.9223,California
612,297,USC_SI_kJalpha,Inc,Surge,0.9963,California
613,297,FH_BPagano_RtDriven,Inc,Surge,0.9937,California
614,297,FH_COVIDhub_ensemble,Inc,Surge,0.9883,California
615,297,FH_CU_select,Peaking,Surge,0.9823,California
616,297,FH_LANL_GrowthRate,Peaking,Surge,0.9292,California
617,297,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9417,California
618,472,FH_RobertWalraven_ESG,Dec,Dec,0.9991,California
619,472,FH_CU_nochange,Surge,Dec,-0.8207,California
620,472,FH_CU_scenario_low,Flat,Dec,0.3697,California
621,472,FH_JHUAPL_Bucky,Dec,Dec,0.9986,California
622,472,FH_JHU_IDD_CovidSP,Surge,Dec,-0.9462,California
623,472,FH_CU_scenario_mid,Flat,Dec,0.8084,California
624,472,FH_TTU_squider,Dec,Dec,0.9706,California
625,472,FH_Karlen_pypm,Dec,Dec,0.9991,California
626,472,FH_UMich_RidgeTfReg,Inc,Dec,-0.9982,California
627,472,FH_CEID_Walk,Surge,Dec,-0.9463,California
628,472,USC_SI_kJalpha,Near Peak,Dec,0.9931,California
629,472,FH_BPagano_RtDriven,Dec,Dec,0.9983,California
630,472,FH_COVIDhub_ensemble,Dec,Dec,0.9958,California
631,472,FH_CU_select,Flat,Dec,0.8084,California
632,472,FH_LANL_GrowthRate,Dec,Dec,0.9473,California
633,472,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9989,California
634,304,FH_RobertWalraven_ESG,Peaking,Inc,0.9854,California
635,304,FH_CU_nochange,Inc,Inc,0.9999,California
636,304,FH_CU_scenario_low,Peaking,Inc,0.9884,California
637,304,FH_JHUAPL_Bucky,Inc,Inc,0.9997,California
638,304,FH_JHU_IDD_CovidSP,Inc,Inc,0.9996,California
639,304,FH_CU_scenario_mid,Peaking,Inc,0.9979,California
640,304,FH_TTU_squider,Dec,Inc,-0.956,California
641,304,FH_Karlen_pypm,Inc,Inc,0.9995,California
642,304,FH_UMich_RidgeTfReg,Peaking,Inc,0.9797,California
643,304,FH_CEID_Walk,Peaking,Inc,0.9774,California
644,304,USC_SI_kJalpha,Inc,Inc,0.9996,California
645,304,FH_BPagano_RtDriven,Inc,Inc,0.9992,California
646,304,FH_COVIDhub_ensemble,Peaking,Inc,0.9939,California
647,304,FH_CU_select,Peaking,Inc,0.9884,California
648,304,FH_LANL_GrowthRate,Peaking,Inc,0.9345,California
649,304,FH_CovidAnalytics_DELPHI,Peaking,Inc,0.9974,California
650,458,FH_RobertWalraven_ESG,Dec,Dec,0.9993,California
651,458,FH_CU_nochange,Dec,Dec,0.9983,California
652,458,FH_CU_scenario_low,Dec,Dec,0.9997,California
653,458,FH_JHUAPL_Bucky,Dec,Dec,0.9999,California
654,458,FH_JHU_IDD_CovidSP,Dec,Dec,0.9831,California
655,458,FH_CU_scenario_mid,Dec,Dec,0.9994,California
656,458,FH_TTU_squider,Dec,Dec,0.9752,California
657,458,FH_Karlen_pypm,Dec,Dec,0.9985,California
658,458,FH_UMich_RidgeTfReg,Surge,Dec,-0.7439,California
659,458,FH_CEID_Walk,Dec,Dec,0.908,California
660,458,USC_SI_kJalpha,Dec,Dec,0.9997,California
661,458,FH_BPagano_RtDriven,Dec,Dec,0.997,California
662,458,FH_CU_select,Dec,Dec,0.9994,California
663,458,FH_LANL_GrowthRate,Dec,Dec,0.9818,California
664,458,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9997,California
665,661,FH_RobertWalraven_ESG,Dec,Surge,-0.8779,California
666,661,FH_CU_nochange,Surge,Surge,0.9961,California
667,661,FH_CU_scenario_low,Surge,Surge,0.9949,California
668,661,FH_JHUAPL_Bucky,Surge,Surge,0.9998,California
669,661,FH_CU_scenario_mid,Surge,Surge,0.9994,California
670,661,FH_TTU_squider,Near Peak,Surge,-0.9936,California
671,661,FH_Karlen_pypm,Near Peak,Surge,-0.973,California
672,661,USC_SI_kJalpha,Surge,Surge,0.9753,California
673,661,FH_BPagano_RtDriven,Surge,Surge,0.9803,California
674,661,FH_COVIDhub_ensemble,Dec,Surge,-0.638,California
675,661,FH_CU_select,Surge,Surge,0.9994,California
676,661,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9461,California
677,675,FH_RobertWalraven_ESG,Dec,Surge,-0.9439,California
678,675,FH_CU_nochange,Dec,Surge,-0.9081,California
679,675,FH_CU_scenario_low,Dec,Surge,-0.9249,California
680,675,FH_JHUAPL_Bucky,Flat,Surge,0.1694,California
681,675,FH_CU_scenario_mid,Dec,Surge,-0.9041,California
682,675,FH_TTU_squider,Near Peak,Surge,-0.999,California
683,675,FH_Karlen_pypm,Dec,Surge,-0.9764,California
684,675,FH_UMich_RidgeTfReg,Dec,Surge,-0.9522,California
685,675,USC_SI_kJalpha,Dec,Surge,-0.9555,California
686,675,FH_BPagano_RtDriven,Surge,Surge,0.9998,California
687,675,FH_COVIDhub_ensemble,Dec,Surge,-0.9545,California
688,675,FH_CU_select,Dec,Surge,-0.8118,California
689,675,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9598,California
690,311,FH_RobertWalraven_ESG,Peaking,Peaking,0.5701,California
691,311,FH_CU_nochange,Peaking,Peaking,0.9819,California
692,311,FH_CU_scenario_low,Peaking,Peaking,0.9426,California
693,311,FH_JHUAPL_Bucky,Inc,Peaking,0.9985,California
694,311,FH_JHU_IDD_CovidSP,Surge,Peaking,0.9708,California
695,311,FH_CU_scenario_mid,Peaking,Peaking,0.9976,California
696,311,FH_TTU_squider,Dec,Peaking,-0.9621,California
697,311,FH_Karlen_pypm,Inc,Peaking,0.9973,California
698,311,FH_CEID_Walk,Peaking,Peaking,0.9871,California
699,311,USC_SI_kJalpha,Near Peak,Peaking,-0.9408,California
700,311,FH_BPagano_RtDriven,Peaking,Peaking,0.9996,California
701,311,FH_COVIDhub_ensemble,Peaking,Peaking,0.9991,California
702,311,FH_CU_select,Peaking,Peaking,0.9426,California
703,311,FH_LANL_GrowthRate,Peaking,Peaking,0.9727,California
704,311,FH_CovidAnalytics_DELPHI,Peaking,Peaking,0.9976,California
705,269,FH_RobertWalraven_ESG,Dec,Surge,-0.9699,California
706,269,FH_CU_nochange,Surge,Surge,0.9995,California
707,269,FH_CU_scenario_low,Near Peak,Surge,-0.9985,California
708,269,FH_JHUAPL_Bucky,Dec,Surge,-0.9521,California
709,269,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9704,California
710,269,FH_CU_scenario_mid,Peaking,Surge,0.9892,California
711,269,FH_TTU_squider,Dec,Surge,-0.9057,California
712,269,FH_Karlen_pypm,Flat,Surge,0.5269,California
713,269,FH_UMich_RidgeTfReg,Surge,Surge,0.9999,California
714,269,FH_CEID_Walk,Dec,Surge,-0.8335,California
715,269,USC_SI_kJalpha,Dec,Surge,-0.9819,California
716,269,FH_BPagano_RtDriven,Inc,Surge,0.9991,California
717,269,FH_COVIDhub_ensemble,Dec,Surge,-0.9689,California
718,269,FH_CU_select,Peaking,Surge,0.9892,California
719,269,FH_LANL_GrowthRate,Dec,Surge,-0.9748,California
720,269,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9801,California
721,486,FH_RobertWalraven_ESG,Dec,Dec,0.9808,California
722,486,FH_JHUAPL_Bucky,Dec,Dec,0.978,California
723,486,FH_JHU_IDD_CovidSP,Dec,Dec,0.9983,California
724,486,FH_TTU_squider,Dec,Dec,0.9982,California
725,486,FH_Karlen_pypm,Dec,Dec,0.9874,California
726,486,FH_UMich_RidgeTfReg,Dec,Dec,0.9814,California
727,486,FH_CEID_Walk,Dec,Dec,0.9878,California
728,486,USC_SI_kJalpha,Dec,Dec,0.9795,California
729,486,FH_BPagano_RtDriven,Dec,Dec,0.9831,California
730,486,FH_LANL_GrowthRate,Dec,Dec,0.9967,California
731,486,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9474,California
732,647,FH_RobertWalraven_ESG,Near Peak,Dec,0.9972,California
733,647,FH_CU_nochange,Inc,Dec,-0.9982,California
734,647,FH_CU_scenario_low,Inc,Dec,-0.9984,California
735,647,FH_JHUAPL_Bucky,Peaking,Dec,-0.9874,California
736,647,FH_CU_scenario_mid,Peaking,Dec,-0.99,California
737,647,FH_TTU_squider,Peaking,Dec,-0.7533,California
738,647,FH_Karlen_pypm,Peaking,Dec,-0.9595,California
739,647,FH_UMich_RidgeTfReg,Peaking,Dec,-0.9946,California
740,647,USC_SI_kJalpha,Peaking,Dec,-0.9922,California
741,647,FH_BPagano_RtDriven,Peaking,Dec,-0.9774,California
742,647,FH_COVIDhub_ensemble,Peaking,Dec,-0.9693,California
743,647,FH_CU_select,Peaking,Dec,-0.99,California
744,647,FH_CovidAnalytics_DELPHI,Peaking,Dec,-0.6469,California
745,262,FH_RobertWalraven_ESG,Near Peak,Surge,-0.9985,California
746,262,FH_CU_nochange,Surge,Surge,0.9979,California
747,262,FH_CU_scenario_low,Near Peak,Surge,-0.9986,California
748,262,FH_JHUAPL_Bucky,Dec,Surge,-0.994,California
749,262,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9804,California
750,262,FH_CU_scenario_mid,Inc,Surge,0.9974,California
751,262,FH_TTU_squider,Dec,Surge,-0.9407,California
752,262,FH_Karlen_pypm,Inc,Surge,0.999,California
753,262,FH_UMich_RidgeTfReg,Inc,Surge,0.9973,California
754,262,FH_CEID_Walk,Dec,Surge,-0.9167,California
755,262,USC_SI_kJalpha,Near Peak,Surge,-1.0,California
756,262,FH_COVIDhub_ensemble,Dec,Surge,-0.9926,California
757,262,FH_CU_select,Inc,Surge,0.9974,California
758,262,FH_LANL_GrowthRate,Dec,Surge,-0.991,California
759,262,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.979,California
760,500,FH_RobertWalraven_ESG,Dec,Flat,-0.6447,California
761,500,FH_CU_nochange,Dec,Flat,-0.5452,California
762,500,FH_CU_scenario_low,Dec,Flat,-0.6003,California
763,500,FH_JHUAPL_Bucky,Dec,Flat,-0.6391,California
764,500,FH_JHU_IDD_CovidSP,Dec,Flat,-0.6489,California
765,500,FH_CU_scenario_mid,Dec,Flat,-0.5753,California
766,500,FH_TTU_squider,Dec,Flat,-0.5925,California
767,500,FH_Karlen_pypm,Dec,Flat,-0.6351,California
768,500,FH_UMich_RidgeTfReg,Dec,Flat,-0.5819,California
769,500,FH_CEID_Walk,Dec,Flat,-0.6413,California
770,500,USC_SI_kJalpha,Dec,Flat,-0.6579,California
771,500,FH_BPagano_RtDriven,Dec,Flat,-0.6545,California
772,500,FH_COVIDhub_ensemble,Dec,Flat,-0.663,California
773,500,FH_CU_select,Dec,Flat,-0.5753,California
774,500,FH_LANL_GrowthRate,Flat,Flat,-0.1054,California
775,500,FH_CovidAnalytics_DELPHI,Dec,Flat,-0.6627,California
776,514,FH_RobertWalraven_ESG,Dec,Surge,-0.987,California
777,514,FH_CU_nochange,Dec,Surge,-0.9202,California
778,514,FH_CU_scenario_low,Dec,Surge,-0.9593,California
779,514,FH_JHUAPL_Bucky,Dec,Surge,-0.9541,California
780,514,FH_JHU_IDD_CovidSP,Dec,Surge,-0.9419,California
781,514,FH_CU_scenario_mid,Dec,Surge,-0.9048,California
782,514,FH_TTU_squider,Dec,Surge,-0.9126,California
783,514,FH_Karlen_pypm,Dec,Surge,-0.9625,California
784,514,FH_UMich_RidgeTfReg,Peaking,Surge,0.9033,California
785,514,FH_CEID_Walk,Peaking,Surge,0.9764,California
786,514,USC_SI_kJalpha,Inc,Surge,0.9916,California
787,514,FH_BPagano_RtDriven,Dec,Surge,-0.9742,California
788,514,FH_COVIDhub_ensemble,Dec,Surge,-0.9586,California
789,514,FH_CU_select,Dec,Surge,-0.9048,California
790,514,FH_LANL_GrowthRate,Dec,Surge,-0.7954,California
791,514,FH_CovidAnalytics_DELPHI,Dec,Surge,-0.9774,California
792,563,FH_RobertWalraven_ESG,Peaking,Peaking,0.9096,California
793,563,FH_CU_nochange,Inc,Peaking,0.6273,California
794,563,FH_CU_scenario_low,Inc,Peaking,0.6489,California
795,563,FH_JHUAPL_Bucky,Inc,Peaking,0.6615,California
796,563,FH_JHU_IDD_CovidSP,Inc,Peaking,0.6392,California
797,563,FH_CU_scenario_mid,Peaking,Peaking,0.7022,California
798,563,FH_TTU_squider,Dec,Peaking,-0.8543,California
799,563,FH_Karlen_pypm,Inc,Peaking,0.6733,California
800,563,FH_CEID_Walk,Dec,Peaking,-0.8562,California
801,563,USC_SI_kJalpha,Inc,Peaking,0.6653,California
802,563,FH_BPagano_RtDriven,Inc,Peaking,0.6363,California
803,563,FH_COVIDhub_ensemble,Peaking,Peaking,0.782,California
804,563,FH_CU_select,Inc,Peaking,0.6489,California
805,563,FH_LANL_GrowthRate,Peaking,Peaking,0.9977,California
806,563,FH_CovidAnalytics_DELPHI,Peaking,Peaking,0.9112,California
807,409,FH_RobertWalraven_ESG,Dec,Dec,0.9993,California
808,409,FH_CU_nochange,Dec,Dec,0.9887,California
809,409,FH_CU_scenario_low,Dec,Dec,0.9945,California
810,409,FH_JHUAPL_Bucky,Dec,Dec,0.9987,California
811,409,FH_JHU_IDD_CovidSP,Near Peak,Dec,0.9512,California
812,409,FH_CU_scenario_mid,Dec,Dec,0.9669,California
813,409,FH_TTU_squider,Near Peak,Dec,0.9619,California
814,409,FH_Karlen_pypm,Dec,Dec,0.998,California
815,409,FH_UMich_RidgeTfReg,Surge,Dec,-0.8666,California
816,409,FH_CEID_Walk,Dec,Dec,0.9979,California
817,409,USC_SI_kJalpha,Dec,Dec,0.9943,California
818,409,FH_BPagano_RtDriven,Dec,Dec,0.9981,California
819,409,FH_COVIDhub_ensemble,Dec,Dec,0.9997,California
820,409,FH_CU_select,Dec,Dec,0.9669,California
821,409,FH_LANL_GrowthRate,Dec,Dec,0.9611,California
822,409,FH_CovidAnalytics_DELPHI,Dec,Dec,0.9989,California
823,437,FH_RobertWalraven_ESG,Dec,Near Peak,0.9864,California
824,437,FH_CU_nochange,Dec,Near Peak,0.9276,California
825,437,FH_CU_scenario_low,Dec,Near Peak,0.9315,California
826,437,FH_JHUAPL_Bucky,Dec,Near Peak,0.9864,California
827,437,FH_JHU_IDD_CovidSP,Peaking,Near Peak,-0.9733,California
828,437,FH_CU_scenario_mid,Flat,Near Peak,-0.7032,California
829,437,FH_TTU_squider,Dec,Near Peak,0.9626,California
830,437,FH_Karlen_pypm,Dec,Near Peak,0.9896,California
831,437,FH_UMich_RidgeTfReg,Surge,Near Peak,-0.9955,California
832,437,FH_CEID_Walk,Dec,Near Peak,0.9914,California
833,437,USC_SI_kJalpha,Dec,Near Peak,0.9978,California
834,437,FH_BPagano_RtDriven,Dec,Near Peak,0.9786,California
835,437,FH_COVIDhub_ensemble,Dec,Near Peak,0.988,California
836,437,FH_CU_select,Dec,Near Peak,0.9315,California
837,437,FH_LANL_GrowthRate,Dec,Near Peak,0.8849,California
