,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_OliverWyman_Navigator,0.9709,0.7742,0.5101,-0.9151,-0.6266,-0.5364,0.904,0.6969,0.731,,-0.8212,-0.8491,-0.7645,-0.8318,-0.7634,-0.8138,-0.6917,-0.754,-0.6082,-0.518,0.0328,0.4387,-0.6809,-0.8528,-0.7005,-0.6084,-0.2211,0.7728,0.6542,0.7516,0.6336,0.7358,-0.9295,-0.7887,-0.863,-0.7528,-0.7079,0.9209,0.7852,0.7498,0.7399,0.7823,0.8565,0.8112,0.8288,0.5889,0.935,0.9569,0.9763,0.6838,-0.8821,,,,,,,,,,,,,,,,,,,,,,,
FH_OneQuietNight_ML,,,,,,,,,,,,,,,,,,,,,0.824,-0.8323,0.9527,-0.8284,0.9982,0.97,0.5886,-0.2693,-0.9654,-0.9987,-0.9936,-0.9787,0.6688,0.9943,0.9782,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_RobertWalraven_ESG,0.9703,0.9861,0.9688,-0.8163,-0.9991,0.7948,-0.789,0.9873,0.9955,-0.6397,-0.9676,-0.9727,-0.9883,-0.9605,-0.9284,-0.9869,-0.9503,0.7446,0.9986,0.991,0.9649,-0.5197,0.4362,0.9302,0.2025,-0.9932,-0.3974,-0.5431,0.9813,0.9929,0.9858,0.984,-0.4468,-0.9885,-0.9755,-0.4332,-0.9983,0.9534,0.9577,-0.4531,0.9989,0.9994,0.9981,0.9911,0.9943,0.9988,0.9996,0.9992,0.979,-0.1356,-0.8576,-0.9114,-0.9143,-0.9874,-0.7537,-0.9967,0.8234,0.898,-0.5484,-0.9878,-0.9969,-0.0588,-0.9905,-0.9981,-0.999,-0.983,-0.9734,-1.0,-0.9697,-0.9655,0.8574,0.9004,0.9867,0.1626
FH_SigSci_TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.989,0.9486,-0.224,0.9322,-0.8828,0.9474,-0.9816,-0.4967,-0.9078,-0.9723,0.9706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_TTU_squider,,,,,,,,,,,,,,0.8984,-0.9591,-0.9037,-0.9518,-0.9179,0.9922,0.9972,0.7912,-0.8408,0.942,0.9635,0.9945,0.9988,-0.3123,0.9247,0.9802,-0.4446,-0.9983,-0.968,-0.3976,0.7896,-0.9635,-0.5345,-0.9958,0.6214,0.9786,0.9754,0.9893,0.981,0.9946,-0.8857,-0.4149,-0.8459,-0.843,0.2496,-0.5444,-0.6789,0.5247,0.7374,0.728,0.7212,0.3074,-0.9636,-0.9665,-0.9781,-0.9396,0.998,0.9951,0.9993,0.9706,0.9842,0.9993,0.9763,0.9727,0.9587,0.9972,0.8832,0.9638,0.5534,-0.8099,0.1395
FH_UCLA_SuEIR,-0.9969,0.9533,-0.9658,0.8221,0.9154,0.7924,-0.7735,0.8412,-0.9708,0.8027,0.9886,0.9938,0.9984,0.956,0.1078,-0.9733,-0.9354,-0.9992,-0.7136,-0.8213,0.6647,0.891,0.9425,0.9969,0.9997,0.5289,0.8172,-0.84,,0.9967,0.9858,0.9833,,-0.998,-0.9795,-0.9966,-0.9939,0.7381,0.9976,,,,,0.9967,0.9981,,,-0.946,0.9986,-0.4009,-0.8275,,-0.9079,-0.9088,,-0.9427,-0.9557,,,,,-0.9874,,-0.9076,,,,,,,,,,
FH_UCSB_ACTS,,,,,,,,,,,,,,,,,0.9965,0.998,0.9968,0.9983,0.8208,-0.8668,0.9171,,0.9973,0.998,0.894,-0.9458,,-0.9938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_UMich_RidgeTfReg,,,0.9825,,,-0.8231,,0.9721,0.9632,0.0391,0.9669,0.9762,0.9646,0.9168,1.0,-0.8998,-0.9919,-0.9872,-0.9729,0.9885,0.78,,,,-0.9839,-0.9872,0.8956,-0.7046,,0.985,0.9858,-0.9616,-0.3849,0.9607,-0.6523,0.7923,-0.9934,0.7774,0.9786,0.9831,0.9949,0.9828,0.5457,-0.9876,-0.9974,,-0.3075,0.071,0.9844,0.5854,-0.8275,-0.8965,-0.9079,-0.9088,-0.9185,-0.9427,-0.9926,,-0.9926,-0.9962,-0.9993,-0.9705,-0.9956,0.1241,-0.9983,-0.9891,,,-0.9852,-0.9573,0.3689,,,0.3051
FH_USACE_ERDC_SEIR,1.0,0.9537,-0.8938,-0.8481,-0.9953,0.4347,-0.9331,-0.9346,-0.9951,-0.6701,0.5059,-0.973,-0.9963,,0.9941,,0.9982,,,0.9964,0.817,0.8763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_UVA_Ensemble,,,,,,,,,,,,,,,,,,,,0.9843,0.7073,0.6471,0.9635,0.9925,0.7881,-0.9723,0.0698,-0.9954,,0.7676,-0.8182,,0.9569,-0.9647,-0.8234,-0.5832,-0.9993,0.6484,0.5892,-0.9727,0.9285,0.9971,0.9915,0.9402,0.9972,,0.9996,0.9998,0.9947,0.26,-0.8811,-0.9872,-0.9625,-0.9982,0.9944,0.9635,0.9836,0.9895,0.9982,0.8765,0.9941,0.9794,-0.983,0.9927,-0.8958,-0.9211,-0.9964,-0.9917,-0.9972,-0.9058,0.833,-0.9799,-0.8211,0.2801
