,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_CU_scenario_mid,,,,,,,,,,,,,,0.6096,0.9966,0.9718,0.9959,0.9893,0.9952,0.9998,0.9927,0.9966,0.9997,0.992,0.9949,-0.9948,-0.9413,-0.5692,,-0.9966,0.9154,0.9989,0.9943,0.997,0.9995,0.9887,0.9998,0.9882,-0.8928,0.9952,0.9999,0.9916,0.9999,1.0,0.9997,,,0.9998,0.9995,0.9995,0.9988,0.9768,-0.8735,0.9668,0.9993,1.0,0.9999,0.9999,,0.9999,0.9665,0.9982,-0.9318,0.5942,-0.9503,0.909,,0.4624,0.8133,-0.7832,0.9048,0.9999
FH_CU_select,-0.9908,0.9576,0.9975,-0.9967,-0.9947,-0.4835,0.9509,0.9079,0.9672,0.9981,0.6902,-0.9825,-0.9568,0.6096,0.9966,0.9718,0.9959,0.9893,0.9998,0.9981,0.9875,0.9984,0.9994,0.9892,0.9924,-0.9948,-0.9413,-0.5692,,-0.9966,0.9949,0.9989,0.9943,0.997,0.9995,0.9887,0.9998,0.9865,-0.8478,0.9961,0.9999,0.9916,0.9999,1.0,0.9997,,,0.9998,0.9995,0.9995,0.9988,0.9768,-0.8735,0.9276,0.9997,1.0,1.0,0.9998,0.9988,0.9983,0.9165,-0.5693,-0.9233,0.6353,-0.9522,0.9193,,0.4662,0.8119,-0.7832,0.9048,0.9999
FH_Caltech_CS156,,,,,,,,,,,,,,,,,,0.9811,0.9934,0.9979,0.9931,0.9999,0.9979,0.9051,0.8376,0.536,0.9546,-0.4959,,,-0.2631,0.9992,,0.9977,0.9976,0.9987,-0.8727,0.9201,-0.275,,0.9209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Columbia_UNC_SurvCon,,,,,,,,,,,,,,,,0.9926,-0.6574,-0.1203,0.9992,0.9999,0.9996,0.9988,0.9998,0.9999,0.9965,-0.9668,0.7484,,-0.9821,-0.991,,0.9988,0.9991,0.9999,0.9973,0.9992,,,-0.7955,-0.9984,0.9829,0.9962,0.9981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Covid19Sim_Simulator,0.9987,0.9832,0.9892,0.9957,0.9944,,,-0.9841,-0.4947,-0.3148,-0.7644,-0.5743,0.8755,0.5963,0.9955,0.8508,0.9891,0.9932,0.9961,,0.999,0.9998,0.9986,0.9951,0.9994,0.9995,0.9859,-0.2868,,-0.9869,-0.9442,0.9917,0.9992,0.9979,0.9954,0.9799,0.9991,0.979,0.9521,0.99,0.9986,0.9996,0.9978,0.9994,0.9998,0.994,0.9819,0.9926,0.9922,0.995,0.9993,0.9889,-0.8574,,,,0.0007,-0.3207,,-0.8722,,,,,,,,,,,,
FH_CovidAnalytics_DELPHI,,,,,,,,,,,,,0.9583,0.3731,-0.9993,-0.9943,0.8257,0.5238,0.7425,0.8547,0.9981,1.0,0.9993,0.9999,0.997,0.9052,-0.9979,-0.2798,,-0.9906,-0.9751,0.9978,0.9999,0.9996,0.9987,0.8964,0.9995,0.9892,0.9969,0.9994,0.9981,0.9998,0.989,0.9942,0.9996,,0.9941,0.9996,0.9992,0.9998,0.9888,0.9236,-0.9166,-0.9957,-0.9958,-0.9861,-0.5979,0.999,1.0,0.9997,-0.9846,-0.9895,-0.9623,0.7912,-0.5003,0.8831,0.4092,-0.7764,0.898,-0.9266,-0.9969,-0.978
FH_DDS_NBDS,,,,-0.9758,0.9788,0.9721,0.9958,0.9901,0.9759,-0.9625,-0.9662,-0.8647,0.9185,0.527,-0.6236,0.9904,-0.9815,0.907,0.9987,0.5758,0.9367,-0.9887,0.9769,0.9997,0.9924,0.9815,-0.9833,-0.3185,,-0.9945,0.992,-0.9921,,0.999,0.9256,0.97,0.9886,-0.8601,0.9965,0.7701,0.9487,0.9419,0.9887,-0.9894,0.9823,,0.9742,-0.6837,0.863,,0.9984,0.9386,-0.8355,-0.9469,-0.6579,-0.78,0.9594,0.9716,0.9991,0.994,0.9963,0.9831,,-0.7843,-0.9984,-0.9701,-0.9922,-0.6805,-0.8776,-0.5975,0.9761,-0.8107
FH_GT_DeepCOVID,,0.1711,-0.9975,-0.9891,-0.9287,-0.0178,-0.9609,-0.9946,-0.9506,-0.9891,-0.8556,-0.9873,0.9778,0.3538,-0.9835,-0.9881,-0.9865,-0.9943,-0.9882,0.8616,0.961,0.9994,0.9994,0.9986,0.9984,0.9936,0.9502,-0.3359,,0.0551,0.9175,0.9965,0.9869,0.9966,0.9977,0.9991,0.9705,-0.1962,0.9232,0.7937,0.9972,0.7715,0.9977,0.9909,0.9982,,0.9871,0.9727,0.9923,0.9994,0.6615,-0.9761,0.8566,0.9765,0.9649,0.4807,0.7508,-0.718,,-0.7246,-0.9521,-0.5645,0.9877,0.281,-0.9623,0.1877,-0.9776,-0.8002,0.5833,-0.8988,-0.8968,-0.8992
FH_Google_Harvard_CPF,,,,,,,,,,,,,,0.6844,0.9884,0.9984,-0.8804,0.3593,-0.9016,0.9723,0.9568,0.9985,0.9968,0.9995,0.9997,0.996,0.9814,-0.3716,,-0.9981,-0.875,0.9998,0.9952,0.9991,0.999,0.9864,0.9996,0.9732,0.9979,0.9994,0.9975,0.9964,0.9972,0.9977,0.9945,,,0.9996,0.999,0.9972,0.9807,0.6259,,0.9439,0.9981,0.9931,,,,0.9313,0.9995,0.9996,0.9869,0.6979,0.8676,0.9498,0.9625,-0.9159,0.9321,0.4174,0.8653,0.9623
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9687,0.9979,0.985,0.7232,0.8959,0.943,0.8739,0.9658,0.985,0.9769,0.9968,-0.998,0.9973,1.0,0.9324,-0.8661,-0.9652,0.9372,0.9998,0.997,0.9939,0.9983,0.999,0.9993,0.993,0.9542,-0.7615,-0.9944,-0.9695,0.9429,-0.7152,-0.7904,0.8747,0.9727,0.9948
