,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
SIkJaun10_hyper7,0.9989,0.9977,1.0,0.9824,0.9466,0.5501,-0.3978,0.9995,0.9779,0.9999,0.9842,0.9885,0.9761,-0.5416,-0.9619,-0.7465,0.6644,-0.9794,-0.9423,0.9205,0.954,0.908,0.9443,0.9509,0.9603,0.1446,0.9544,0.997,0.9861,0.968,0.9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun10_hyper7_smooth7,0.9985,0.9991,1.0,0.9894,0.9778,0.7401,0.8406,0.9945,0.972,0.9917,0.9813,0.9821,0.9977,-0.5584,0.7006,0.9928,0.5213,-0.9787,-0.9683,-0.4417,0.9727,0.8814,0.9848,0.9838,0.9555,0.9687,0.997,0.9978,0.9409,0.9476,0.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun10_window_noval,0.9984,0.9977,0.9993,0.9823,0.9643,0.8433,-0.4738,0.9988,0.9761,0.9978,0.983,0.9877,0.968,-0.5648,-0.9269,0.3844,0.6457,-0.9778,-0.9462,0.9976,0.9092,0.8003,0.9528,0.9812,0.9234,0.0341,0.9544,0.9976,0.9653,0.968,0.9886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun1_hyper7,0.9984,1.0,0.9999,0.9892,0.9986,0.7541,-0.771,0.9987,0.9788,0.9997,0.9725,0.993,0.9663,-0.5319,-0.9726,-0.6466,0.6527,-0.9795,-0.9533,0.4514,0.9381,0.9092,0.9717,0.9844,0.9777,0.9869,0.995,0.9958,0.8464,0.5264,0.9939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun1_hyper7_smooth7,0.9981,1.0,0.9995,0.9919,0.999,0.0839,0.6078,0.9891,0.9717,0.9731,0.9688,0.9751,0.9965,-0.4994,0.7799,0.9925,0.5189,-0.9786,-0.9713,-0.2771,0.959,0.9005,0.9918,0.9787,0.9857,0.9952,0.9973,0.9819,0.8657,-0.6732,0.9684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun1_window_noval,0.9979,0.9988,0.9999,0.9887,0.9986,0.8492,-0.6106,0.9984,0.9764,0.999,0.9817,0.9899,0.9662,-0.5612,-0.9254,0.6012,0.6384,-0.9784,-0.9533,0.9466,0.9018,0.9092,0.9751,0.9891,0.9798,0.9869,0.9914,0.991,0.8464,0.5085,0.9932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun_Ensemble_NN,,,,,,,,,,,,,0.998,-0.6103,-0.9889,-0.9695,0.5582,-0.6152,-0.7735,0.9469,0.9842,0.8901,0.9229,0.9806,0.9865,0.9891,0.9767,0.9882,0.7856,,0.5514,0.9971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMich_RidgeTfReg,0.9588,0.9665,0.9614,0.2668,-0.9841,-0.0905,0.9801,0.9936,0.9996,0.9977,0.985,0.9933,0.9655,-0.4214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC_SI_kJalpha,0.9985,0.9996,0.9972,0.1622,0.7718,0.1246,-0.1525,0.9999,0.9769,0.9926,0.9784,0.9964,0.9444,-0.5397,-0.9743,0.9387,0.7295,-0.9796,-0.9367,0.9989,0.9427,0.9097,0.9688,0.9829,0.9803,0.9943,0.9981,0.9965,0.8408,0.5568,0.9939,0.9966,0.9977,0.9985,0.9941,0.9842,0.9982,0.996,0.9884,0.9978,0.9843,-0.998,0.9893,-0.2483,0.452,-0.9432,0.9505,0.9689,0.9942,0.9993,0.988,0.9211,0.9406,0.9951,0.9991,1.0,0.9998,0.9996,0.998,0.9987,0.9965,0.9987,-0.6764,0.9196,0.9867,0.9975,0.9884,0.9944,0.9982,0.9972,0.9939,0.9911
YYG_ParamSearch,0.9992,0.9979,0.9983,0.9901,0.6808,0.0515,0.9994,0.9932,0.9987,0.9921,0.9894,0.9943,0.583,-0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ensemble_SIkJa_RF,,0.9467,0.9865,0.9784,0.9936,0.8398,-0.7819,0.9853,0.9018,0.9959,0.9399,0.996,0.9507,-0.5623,0.6927,-0.8829,-0.7612,-0.9628,-0.8934,0.9736,0.9783,0.8046,0.9798,0.9596,0.9845,0.998,0.9722,0.9952,0.8318,-0.6861,0.9801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
